Date,GHI,PR
2020-01-03,4.44045,63.18895586
2020-01-03,4.44045,63.18895586
2020-01-04,3.618475,60.44237102
2020-01-04,3.618475,60.44237102
2020-01-04,3.618475,60.44237102
2020-01-04,3.618475,60.44237102
2020-01-05,4.872125,81.86359152
2020-01-05,4.872125,81.86359152
2020-01-05,4.872125,81.86359152
2020-01-05,4.872125,81.86359152
2020-01-06,4.023158333,70.89008782
2020-01-06,4.023158333,70.89008782
2020-01-06,4.023158333,70.89008782
2020-01-06,4.023158333,70.89008782
2020-01-07,4.219875,67.39285215
2020-01-07,4.219875,67.39285215
2020-01-07,4.219875,67.39285215
2020-01-07,4.219875,67.39285215
2020-01-08,3.9045,64.29792409
2020-01-08,3.9045,64.29792409
2020-01-08,3.9045,64.29792409
2020-01-08,3.9045,64.29792409
2020-01-09,4.863875,65.62512904
2020-01-09,4.863875,65.62512904
2020-01-09,4.863875,65.62512904
2020-01-09,4.863875,65.62512904
2020-01-10,4.460858333,72.34655683
2020-01-10,4.460858333,72.34655683
2020-01-10,4.460858333,72.34655683
2020-01-10,4.460858333,72.34655683
2020-01-11,3.445625,65.55901557
2020-01-11,3.445625,65.55901557
2020-01-11,3.445625,65.55901557
2020-01-11,3.445625,65.55901557
2020-01-12,2.95095,65.92991342
2020-01-12,2.95095,65.92991342
2020-01-12,2.95095,65.92991342
2020-01-12,2.95095,65.92991342
2020-01-13,4.940891667,67.91174794
2020-01-13,4.940891667,67.91174794
2020-01-13,4.940891667,67.91174794
2020-01-13,4.940891667,67.91174794
2020-01-14,5.287825,74.22727911
2020-01-14,5.287825,74.22727911
2020-01-14,5.287825,74.22727911
2020-01-14,5.287825,74.22727911
2020-01-15,5.303925,69.69250469
2020-01-15,5.303925,69.69250469
2020-01-15,5.303925,69.69250469
2020-01-15,5.303925,69.69250469
2020-01-16,4.468491667,72.97746538
2020-01-16,4.468491667,72.97746538
2020-01-16,4.468491667,72.97746538
2020-01-16,4.468491667,72.97746538
2020-01-17,4.801725,80.58311758
2020-01-17,4.801725,80.58311758
2020-01-17,4.801725,80.58311758
2020-01-17,4.801725,80.58311758
2020-01-18,3.778675,77.46247881
2020-01-18,3.778675,77.46247881
2020-01-18,3.778675,77.46247881
2020-01-18,3.778675,77.46247881
2020-01-19,4.791725,66.24289263
2020-01-19,4.791725,66.24289263
2020-01-19,4.791725,66.24289263
2020-01-19,4.791725,66.24289263
2020-01-20,5.269483333,72.96244806
2020-01-20,5.269483333,72.96244806
2020-01-20,5.269483333,72.96244806
2020-01-20,5.269483333,72.96244806
2020-01-21,4.84485,82.20132235
2020-01-21,4.84485,82.20132235
2020-01-21,4.84485,82.20132235
2020-01-21,4.84485,82.20132235
2020-01-22,4.168266667,79.48746197
2020-01-22,4.168266667,79.48746197
2020-01-22,4.168266667,79.48746197
2020-01-22,4.168266667,79.48746197
2020-01-23,4.586733333,83.05266113
2020-01-23,4.586733333,83.05266113
2020-01-23,4.586733333,83.05266113
2020-01-23,4.586733333,83.05266113
2020-01-24,5.462783333,68.40994828
2020-01-24,5.462783333,68.40994828
2020-01-24,5.462783333,68.40994828
2020-01-24,5.462783333,68.40994828
2020-01-25,5.043483333,76.61827091
2020-01-25,5.043483333,76.61827091
2020-01-25,5.043483333,76.61827091
2020-01-25,5.043483333,76.61827091
2020-01-26,5.185541667,61.44432892
2020-01-26,5.185541667,61.44432892
2020-01-26,5.185541667,61.44432892
2020-01-26,5.185541667,61.44432892
2020-01-27,4.759466667,84.4285727
2020-01-27,4.759466667,84.4285727
2020-01-27,4.759466667,84.4285727
2020-01-27,4.759466667,84.4285727
2020-01-28,5.548808333,79.5164149
2020-01-28,5.548808333,79.5164149
2020-01-28,5.548808333,79.5164149
2020-01-28,5.548808333,79.5164149
2020-01-29,4.882208333,74.37671701
2020-01-29,4.882208333,74.37671701
2020-01-29,4.882208333,74.37671701
2020-01-29,4.882208333,74.37671701
2020-01-30,4.496141667,72.74831232
2020-01-30,4.496141667,72.74831232
2020-01-30,4.496141667,72.74831232
2020-01-30,4.496141667,72.74831232
2020-01-31,4.346266667,74.59827958
2020-01-31,4.346266667,74.59827958
2020-01-31,4.346266667,74.59827958
2020-01-31,4.346266667,74.59827958
2020-02-01,3.808933333,71.53914034
2020-02-01,3.808933333,71.53914034
2020-02-01,3.808933333,71.53914034
2020-02-01,3.808933333,71.53914034
2020-02-02,4.807375,81.08305582
2020-02-02,4.807375,81.08305582
2020-02-02,4.807375,81.08305582
2020-02-02,4.807375,81.08305582
2020-02-03,5.049441667,76.69208752
2020-02-03,5.049441667,76.69208752
2020-02-03,5.049441667,76.69208752
2020-02-03,5.049441667,76.69208752
2020-02-04,4.772808333,60.07748076
2020-02-04,4.772808333,60.07748076
2020-02-04,4.772808333,60.07748076
2020-02-04,4.772808333,60.07748076
2020-02-05,5.172516667,79.76798567
2020-02-05,5.172516667,79.76798567
2020-02-05,5.172516667,79.76798567
2020-02-05,5.172516667,79.76798567
2020-02-06,4.62125,68.61560135
2020-02-06,4.62125,68.61560135
2020-02-06,4.62125,68.61560135
2020-02-06,4.62125,68.61560135
2020-02-07,5.256708333,68.221907
2020-02-07,5.256708333,68.221907
2020-02-07,5.256708333,68.221907
2020-02-07,5.256708333,68.221907
2020-02-08,4.639883333,67.14574438
2020-02-08,4.639883333,67.14574438
2020-02-08,4.639883333,67.14574438
2020-02-08,4.639883333,67.14574438
2020-02-09,3.420391667,76.95976768
2020-02-09,3.420391667,76.95976768
2020-02-09,3.420391667,76.95976768
2020-02-09,3.420391667,76.95976768
2020-02-10,4.015516667,81.43525406
2020-02-10,4.015516667,81.43525406
2020-02-10,4.015516667,81.43525406
2020-02-10,4.015516667,81.43525406
2020-02-11,5.081233333,69.42633522
2020-02-11,5.081233333,69.42633522
2020-02-11,5.081233333,69.42633522
2020-02-11,5.081233333,69.42633522
2020-02-12,4.590058333,64.03814869
2020-02-12,4.590058333,64.03814869
2020-02-12,4.590058333,64.03814869
2020-02-12,4.590058333,64.03814869
2020-02-13,5.550083333,70.12644246
2020-02-13,5.550083333,70.12644246
2020-02-13,5.550083333,70.12644246
2020-02-13,5.550083333,70.12644246
2020-02-14,4.707008333,82.65052929
2020-02-14,4.707008333,82.65052929
2020-02-14,4.707008333,82.65052929
2020-02-14,4.707008333,82.65052929
2020-02-15,5.042708333,72.65061161
2020-02-15,5.042708333,72.65061161
2020-02-15,5.042708333,72.65061161
2020-02-15,5.042708333,72.65061161
2020-02-16,4.418366667,75.54118779
2020-02-16,4.418366667,75.54118779
2020-02-16,4.418366667,75.54118779
2020-02-16,4.418366667,75.54118779
2020-02-17,5.067591667,81.3842326
2020-02-17,5.067591667,81.3842326
2020-02-17,5.067591667,81.3842326
2020-02-17,5.067591667,81.3842326
2020-02-18,5.636816667,77.90623055
2020-02-18,5.636816667,77.90623055
2020-02-18,5.636816667,77.90623055
2020-02-18,5.636816667,77.90623055
2020-02-19,6.350425,76.79041536
2020-02-19,6.350425,76.79041536
2020-02-19,6.350425,76.79041536
2020-02-19,6.350425,76.79041536
2020-02-20,5.145483333,83.89612571
2020-02-20,5.145483333,83.89612571
2020-02-20,5.145483333,83.89612571
2020-02-20,5.145483333,83.89612571
2020-02-21,5.7667,83.53209907
2020-02-21,5.7667,83.53209907
2020-02-21,5.7667,83.53209907
2020-02-21,5.7667,83.53209907
2020-02-22,6.243441667,69.68113594
2020-02-22,6.243441667,69.68113594
2020-02-22,6.243441667,69.68113594
2020-02-22,6.243441667,69.68113594
2020-02-23,6.434125,60.06530537
2020-02-23,6.434125,60.06530537
2020-02-23,6.434125,60.06530537
2020-02-23,6.434125,60.06530537
2020-02-24,6.1229,62.6673872
2020-02-24,6.1229,62.6673872
2020-02-24,6.1229,62.6673872
2020-02-24,6.1229,62.6673872
2020-02-25,5.188775,78.0071967
2020-02-25,5.188775,78.0071967
2020-02-25,5.188775,78.0071967
2020-02-25,5.188775,78.0071967
2020-02-26,5.680933333,65.72326849
2020-02-26,5.680933333,65.72326849
2020-02-26,5.680933333,65.72326849
2020-02-26,5.680933333,65.72326849
2020-02-27,5.403366667,65.54940032
2020-02-27,5.403366667,65.54940032
2020-02-27,5.403366667,65.54940032
2020-02-27,5.403366667,65.54940032
2020-02-28,6.12265,64.56595764
2020-02-28,6.12265,64.56595764
2020-02-28,6.12265,64.56595764
2020-02-28,6.12265,64.56595764
2020-02-29,5.796691667,82.30482922
2020-02-29,5.796691667,82.30482922
2020-02-29,5.796691667,82.30482922
2020-02-29,5.796691667,82.30482922
2020-03-01,5.176516667,74.88923695
2020-03-01,5.176516667,74.88923695
2020-03-01,5.176516667,74.88923695
2020-03-01,5.176516667,74.88923695
2020-03-02,4.816608333,63.66429443
2020-03-02,4.816608333,63.66429443
2020-03-02,4.816608333,63.66429443
2020-03-02,4.816608333,63.66429443
2020-03-03,4.1532,72.6161465
2020-03-03,4.1532,72.6161465
2020-03-03,4.1532,72.6161465
2020-03-03,4.1532,72.6161465
2020-03-04,4.285125,70.46245743
2020-03-04,4.285125,70.46245743
2020-03-04,4.285125,70.46245743
2020-03-04,4.285125,70.46245743
2020-03-05,4.463325,62.78228328
2020-03-05,4.463325,62.78228328
2020-03-05,4.463325,62.78228328
2020-03-05,4.463325,62.78228328
2020-03-06,3.399758333,83.10785383
2020-03-06,3.399758333,83.10785383
2020-03-06,3.399758333,83.10785383
2020-03-06,3.399758333,83.10785383
2020-03-07,5.052308333,62.56384478
2020-03-07,5.052308333,62.56384478
2020-03-07,5.052308333,62.56384478
2020-03-07,5.052308333,62.56384478
2020-03-08,4.931158333,78.41201713
2020-03-08,4.931158333,78.41201713
2020-03-08,4.931158333,78.41201713
2020-03-08,4.931158333,78.41201713
2020-03-09,4.916208333,70.01554065
2020-03-09,4.916208333,70.01554065
2020-03-09,4.916208333,70.01554065
2020-03-09,4.916208333,70.01554065
2020-03-10,5.029041667,79.59305672
2020-03-10,5.029041667,79.59305672
2020-03-10,5.029041667,79.59305672
2020-03-10,5.029041667,79.59305672
2020-03-11,4.954483333,70.73858114
2020-03-11,4.954483333,70.73858114
2020-03-11,4.954483333,70.73858114
2020-03-11,4.954483333,70.73858114
2020-03-12,6.153458333,61.86801705
2020-03-12,6.153458333,61.86801705
2020-03-12,6.153458333,61.86801705
2020-03-12,6.153458333,61.86801705
2020-03-13,6.144225,82.27915168
2020-03-13,6.144225,82.27915168
2020-03-13,6.144225,82.27915168
2020-03-13,6.144225,82.27915168
2020-03-14,5.178616667,75.00459407
2020-03-14,5.178616667,75.00459407
2020-03-14,5.178616667,75.00459407
2020-03-14,5.178616667,75.00459407
2020-03-15,6.693333333,64.78337215
2020-03-15,6.693333333,64.78337215
2020-03-15,6.693333333,64.78337215
2020-03-15,6.693333333,64.78337215
2020-03-16,6.1471,81.32610463
2020-03-16,6.1471,81.32610463
2020-03-16,6.1471,81.32610463
2020-03-16,6.1471,81.32610463
2020-03-17,5.987283333,66.79593751
2020-03-17,5.987283333,66.79593751
2020-03-17,5.987283333,66.79593751
2020-03-17,5.987283333,66.79593751
2020-03-18,5.698666667,74.95654113
2020-03-18,5.698666667,74.95654113
2020-03-18,5.698666667,74.95654113
2020-03-18,5.698666667,74.95654113
2020-03-19,5.195333333,73.80255292
2020-03-19,5.195333333,73.80255292
2020-03-19,5.195333333,73.80255292
2020-03-19,5.195333333,73.80255292
2020-03-20,6.153958333,70.69409106
2020-03-20,6.153958333,70.69409106
2020-03-20,6.153958333,70.69409106
2020-03-20,6.153958333,70.69409106
2020-03-21,6.044691667,81.5368371
2020-03-21,6.044691667,81.5368371
2020-03-21,6.044691667,81.5368371
2020-03-21,6.044691667,81.5368371
2020-03-22,6.300491667,72.19813593
2020-03-22,6.300491667,72.19813593
2020-03-22,6.300491667,72.19813593
2020-03-22,6.300491667,72.19813593
2020-03-23,5.735908333,77.8618266
2020-03-23,5.735908333,77.8618266
2020-03-23,5.735908333,77.8618266
2020-03-23,5.735908333,77.8618266
2020-03-24,5.065016667,77.59843007
2020-03-24,5.065016667,77.59843007
2020-03-24,5.065016667,77.59843007
2020-03-24,5.065016667,77.59843007
2020-03-25,5.75035,66.46583975
2020-03-25,5.75035,66.46583975
2020-03-25,5.75035,66.46583975
2020-03-25,5.75035,66.46583975
2020-03-26,5.283633333,65.64295468
2020-03-26,5.283633333,65.64295468
2020-03-26,5.283633333,65.64295468
2020-03-26,5.283633333,65.64295468
2020-03-27,5.239491667,78.16473702
2020-03-27,5.239491667,78.16473702
2020-03-27,5.239491667,78.16473702
2020-03-27,5.239491667,78.16473702
2020-03-28,4.19995,73.16790602
2020-03-28,4.19995,73.16790602
2020-03-28,4.19995,73.16790602
2020-03-28,4.19995,73.16790602
2020-03-29,5.704341667,78.50808763
2020-03-29,5.704341667,78.50808763
2020-03-29,5.704341667,78.50808763
2020-03-29,5.704341667,78.50808763
2020-03-30,5.285141667,75.83693391
2020-03-30,5.285141667,75.83693391
2020-03-30,5.285141667,75.83693391
2020-03-30,5.285141667,75.83693391
2020-03-31,4.233066667,60.67226397
2020-03-31,4.233066667,60.67226397
2020-03-31,4.233066667,60.67226397
2020-03-31,4.233066667,60.67226397
2020-04-01,5.621783333,82.11412349
2020-04-01,5.621783333,82.11412349
2020-04-01,5.621783333,82.11412349
2020-04-01,5.621783333,82.11412349
2020-04-02,5.678833333,74.55928009
2020-04-02,5.678833333,74.55928009
2020-04-02,5.678833333,74.55928009
2020-04-02,5.678833333,74.55928009
2020-04-03,6.185891667,66.57508661
2020-04-03,6.185891667,66.57508661
2020-04-03,6.185891667,66.57508661
2020-04-03,6.185891667,66.57508661
2020-04-04,5.683275,62.87570892
2020-04-04,5.683275,62.87570892
2020-04-04,5.683275,62.87570892
2020-04-04,5.683275,62.87570892
2020-04-05,6.892741667,75.3222915
2020-04-05,6.892741667,75.3222915
2020-04-05,6.892741667,75.3222915
2020-04-05,6.892741667,75.3222915
2020-04-06,5.083058333,81.68313782
2020-04-06,5.083058333,81.68313782
2020-04-06,5.083058333,81.68313782
2020-04-06,5.083058333,81.68313782
2020-04-07,4.884625,61.78406378
2020-04-07,4.884625,61.78406378
2020-04-07,4.884625,61.78406378
2020-04-07,4.884625,61.78406378
2020-04-08,3.9222,77.17234434
2020-04-08,3.9222,77.17234434
2020-04-08,3.9222,77.17234434
2020-04-08,3.9222,77.17234434
2020-04-09,5.728558333,60.87938942
2020-04-09,5.728558333,60.87938942
2020-04-09,5.728558333,60.87938942
2020-04-09,5.728558333,60.87938942
2020-04-10,5.737091667,71.28257684
2020-04-10,5.737091667,71.28257684
2020-04-10,5.737091667,71.28257684
2020-04-10,5.737091667,71.28257684
2020-04-11,4.889091667,82.41476398
2020-04-11,4.889091667,82.41476398
2020-04-11,4.889091667,82.41476398
2020-04-11,4.889091667,82.41476398
2020-04-12,5.596908333,76.130166
2020-04-12,5.596908333,76.130166
2020-04-12,5.596908333,76.130166
2020-04-12,5.596908333,76.130166
2020-04-13,1.867816667,75.91324908
2020-04-13,1.867816667,75.91324908
2020-04-13,1.867816667,75.91324908
2020-04-13,1.867816667,75.91324908
2020-04-14,4.534533333,70.20791599
2020-04-14,4.534533333,70.20791599
2020-04-14,4.534533333,70.20791599
2020-04-14,4.534533333,70.20791599
2020-04-15,4.452058333,66.79622733
2020-04-15,4.452058333,66.79622733
2020-04-15,4.452058333,66.79622733
2020-04-15,4.452058333,66.79622733
2020-04-16,5.429983333,77.3903263
2020-04-16,5.429983333,77.3903263
2020-04-16,5.429983333,77.3903263
2020-04-16,5.429983333,77.3903263
2020-04-17,4.472725,84.3892094
2020-04-17,4.472725,84.3892094
2020-04-17,4.472725,84.3892094
2020-04-17,4.472725,84.3892094
2020-04-18,5.449091667,77.60284402
2020-04-18,5.449091667,77.60284402
2020-04-18,5.449091667,77.60284402
2020-04-18,5.449091667,77.60284402
2020-04-19,5.1757,80.89820241
2020-04-19,5.1757,80.89820241
2020-04-19,5.1757,80.89820241
2020-04-19,5.1757,80.89820241
2020-04-20,5.584291667,79.2948459
2020-04-20,5.584291667,79.2948459
2020-04-20,5.584291667,79.2948459
2020-04-20,5.584291667,79.2948459
2020-04-21,6.457483333,76.03952017
2020-04-21,6.457483333,76.03952017
2020-04-21,6.457483333,76.03952017
2020-04-21,6.457483333,76.03952017
2020-04-22,4.577166667,77.48334589
2020-04-22,4.577166667,77.48334589
2020-04-22,4.577166667,77.48334589
2020-04-22,4.577166667,77.48334589
2020-04-23,5.740241667,62.82706934
2020-04-23,5.740241667,62.82706934
2020-04-23,5.740241667,62.82706934
2020-04-23,5.740241667,62.82706934
2020-04-24,5.062733333,84.1218026
2020-04-24,5.062733333,84.1218026
2020-04-24,5.062733333,84.1218026
2020-04-24,5.062733333,84.1218026
2020-04-25,5.805525,65.11002022
2020-04-25,5.805525,65.11002022
2020-04-25,5.805525,65.11002022
2020-04-25,5.805525,65.11002022
2020-04-26,5.5169,75.44146139
2020-04-26,5.5169,75.44146139
2020-04-26,5.5169,75.44146139
2020-04-26,5.5169,75.44146139
2020-04-27,6.154783333,81.05356964
2020-04-27,6.154783333,81.05356964
2020-04-27,6.154783333,81.05356964
2020-04-27,6.154783333,81.05356964
2020-04-28,5.878933333,64.64080488
2020-04-28,5.878933333,64.64080488
2020-04-28,5.878933333,64.64080488
2020-04-28,5.878933333,64.64080488
2020-04-29,6.08545,74.85887606
2020-04-29,6.08545,74.85887606
2020-04-29,6.08545,74.85887606
2020-04-29,6.08545,74.85887606
2020-04-30,5.207166667,63.15958673
2020-04-30,5.207166667,63.15958673
2020-04-30,5.207166667,63.15958673
2020-04-30,5.207166667,63.15958673
2020-05-01,6.03805,66.45267836
2020-05-01,6.03805,66.45267836
2020-05-01,6.03805,66.45267836
2020-05-01,6.03805,66.45267836
2020-05-02,4.663708333,72.70199367
2020-05-02,4.663708333,72.70199367
2020-05-02,4.663708333,72.70199367
2020-05-02,4.663708333,72.70199367
2020-05-03,5.464791667,61.52043168
2020-05-03,5.464791667,61.52043168
2020-05-03,5.464791667,61.52043168
2020-05-03,5.464791667,61.52043168
2020-05-04,4.592633333,83.57701162
2020-05-04,4.592633333,83.57701162
2020-05-04,4.592633333,83.57701162
2020-05-04,4.592633333,83.57701162
2020-05-05,4.253583333,72.70031641
2020-05-05,4.253583333,72.70031641
2020-05-05,4.253583333,72.70031641
2020-05-05,4.253583333,72.70031641
2020-05-06,4.880816667,64.16616159
2020-05-06,4.880816667,64.16616159
2020-05-06,4.880816667,64.16616159
2020-05-06,4.880816667,64.16616159
2020-05-07,4.841466667,73.66441626
2020-05-07,4.841466667,73.66441626
2020-05-07,4.841466667,73.66441626
2020-05-07,4.841466667,73.66441626
2020-05-08,4.510683333,79.27741162
2020-05-08,4.510683333,79.27741162
2020-05-08,4.510683333,79.27741162
2020-05-08,4.510683333,79.27741162
2020-05-09,4.7767,75.53316584
2020-05-09,4.7767,75.53316584
2020-05-09,4.7767,75.53316584
2020-05-09,4.7767,75.53316584
2020-05-10,5.5035,77.48359923
2020-05-10,5.5035,77.48359923
2020-05-10,5.5035,77.48359923
2020-05-10,5.5035,77.48359923
2020-05-11,3.838958333,62.99092766
2020-05-11,3.838958333,62.99092766
2020-05-11,3.838958333,62.99092766
2020-05-11,3.838958333,62.99092766
2020-05-12,4.668425,83.66946472
2020-05-12,4.668425,83.66946472
2020-05-12,4.668425,83.66946472
2020-05-12,4.668425,83.66946472
2020-05-13,5.32895,61.29004466
2020-05-13,5.32895,61.29004466
2020-05-13,5.32895,61.29004466
2020-05-13,5.32895,61.29004466
2020-05-14,5.247483333,79.66622125
2020-05-14,5.247483333,79.66622125
2020-05-14,5.247483333,79.66622125
2020-05-14,5.247483333,79.66622125
2020-05-15,5.217991667,73.66880954
2020-05-15,5.217991667,73.66880954
2020-05-15,5.217991667,73.66880954
2020-05-15,5.217991667,73.66880954
2020-05-16,4.272483333,60.20311141
2020-05-16,4.272483333,60.20311141
2020-05-16,4.272483333,60.20311141
2020-05-16,4.272483333,60.20311141
2020-05-17,4.650916667,70.90608973
2020-05-17,4.650916667,70.90608973
2020-05-17,4.650916667,70.90608973
2020-05-17,4.650916667,70.90608973
2020-05-18,6.124416667,74.52685415
2020-05-18,6.124416667,74.52685415
2020-05-18,6.124416667,74.52685415
2020-05-18,6.124416667,74.52685415
2020-05-19,6.448066667,67.26114675
2020-05-19,6.448066667,67.26114675
2020-05-19,6.448066667,67.26114675
2020-05-19,6.448066667,67.26114675
2020-05-20,3.399866667,70.21361199
2020-05-20,3.399866667,70.21361199
2020-05-20,3.399866667,70.21361199
2020-05-20,3.399866667,70.21361199
2020-05-21,6.2427,82.32711052
2020-05-21,6.2427,82.32711052
2020-05-21,6.2427,82.32711052
2020-05-21,6.2427,82.32711052
2020-05-22,6.165941667,80.67790069
2020-05-22,6.165941667,80.67790069
2020-05-22,6.165941667,80.67790069
2020-05-22,6.165941667,80.67790069
2020-05-23,1.4891,62.74954517
2020-05-23,1.4891,62.74954517
2020-05-23,1.4891,62.74954517
2020-05-23,1.4891,62.74954517
2020-05-24,5.269075,81.82315425
2020-05-24,5.269075,81.82315425
2020-05-24,5.269075,81.82315425
2020-05-24,5.269075,81.82315425
2020-05-25,4.344958333,75.91676788
2020-05-25,4.344958333,75.91676788
2020-05-25,4.344958333,75.91676788
2020-05-25,4.344958333,75.91676788
2020-05-26,6.278041667,67.16432717
2020-05-26,6.278041667,67.16432717
2020-05-26,6.278041667,67.16432717
2020-05-26,6.278041667,67.16432717
2020-05-27,5.529083333,75.5982992
2020-05-27,5.529083333,75.5982992
2020-05-27,5.529083333,75.5982992
2020-05-27,5.529083333,75.5982992
2020-05-28,4.094625,60.14444599
2020-05-28,4.094625,60.14444599
2020-05-28,4.094625,60.14444599
2020-05-28,4.094625,60.14444599
2020-05-29,3.191908333,78.11811297
2020-05-29,3.191908333,78.11811297
2020-05-29,3.191908333,78.11811297
2020-05-29,3.191908333,78.11811297
2020-05-30,4.843125,74.37539486
2020-05-30,4.843125,74.37539486
2020-05-30,4.843125,74.37539486
2020-05-30,4.843125,74.37539486
2020-05-31,5.349741667,79.16048578
2020-05-31,5.349741667,79.16048578
2020-05-31,5.349741667,79.16048578
2020-05-31,5.349741667,79.16048578
2020-06-01,5.753025,71.53446031
2020-06-01,5.753025,71.53446031
2020-06-01,5.753025,71.53446031
2020-06-01,5.753025,71.53446031
2020-06-02,5.967441667,64.08646177
2020-06-02,5.967441667,64.08646177
2020-06-02,5.967441667,64.08646177
2020-06-02,5.967441667,64.08646177
2020-06-03,6.481433333,80.38717989
2020-06-03,6.481433333,80.38717989
2020-06-03,6.481433333,80.38717989
2020-06-03,6.481433333,80.38717989
2020-06-04,3.482566667,60.82239997
2020-06-04,3.482566667,60.82239997
2020-06-04,3.482566667,60.82239997
2020-06-04,3.482566667,60.82239997
2020-06-05,6.091116667,75.2775677
2020-06-05,6.091116667,75.2775677
2020-06-05,6.091116667,75.2775677
2020-06-05,6.091116667,75.2775677
2020-06-06,4.356791667,80.05087178
2020-06-06,4.356791667,80.05087178
2020-06-06,4.356791667,80.05087178
2020-06-06,4.356791667,80.05087178
2020-06-07,5.720458333,76.95485378
2020-06-07,5.720458333,76.95485378
2020-06-07,5.720458333,76.95485378
2020-06-07,5.720458333,76.95485378
2020-06-08,6.532991667,77.23057649
2020-06-08,6.532991667,77.23057649
2020-06-08,6.532991667,77.23057649
2020-06-08,6.532991667,77.23057649
2020-06-09,3.159608333,61.45226716
2020-06-09,3.159608333,61.45226716
2020-06-09,3.159608333,61.45226716
2020-06-09,3.159608333,61.45226716
2020-06-10,2.94105,80.56177209
2020-06-10,2.94105,80.56177209
2020-06-10,2.94105,80.56177209
2020-06-10,2.94105,80.56177209
2020-06-11,4.143441667,80.49167267
2020-06-11,4.143441667,80.49167267
2020-06-11,4.143441667,80.49167267
2020-06-11,4.143441667,80.49167267
2020-06-12,5.833833333,76.09915651
2020-06-12,5.833833333,76.09915651
2020-06-12,5.833833333,76.09915651
2020-06-12,5.833833333,76.09915651
2020-06-13,4.894733333,79.12138992
2020-06-13,4.894733333,79.12138992
2020-06-13,4.894733333,79.12138992
2020-06-13,4.894733333,79.12138992
2020-06-14,2.969216667,69.28932896
2020-06-14,2.969216667,69.28932896
2020-06-14,2.969216667,69.28932896
2020-06-14,2.969216667,69.28932896
2020-06-15,4.313208333,81.96849911
2020-06-15,4.313208333,81.96849911
2020-06-15,4.313208333,81.96849911
2020-06-15,4.313208333,81.96849911
2020-06-16,4.991241667,77.38420173
2020-06-16,4.991241667,77.38420173
2020-06-16,4.991241667,77.38420173
2020-06-16,4.991241667,77.38420173
2020-06-17,5.370116667,80.78633305
2020-06-17,5.370116667,80.78633305
2020-06-17,5.370116667,80.78633305
2020-06-17,5.370116667,80.78633305
2020-06-18,6.145133333,70.69656628
2020-06-18,6.145133333,70.69656628
2020-06-18,6.145133333,70.69656628
2020-06-18,6.145133333,70.69656628
2020-06-19,3.97175,63.21001611
2020-06-19,3.97175,63.21001611
2020-06-19,3.97175,63.21001611
2020-06-19,3.97175,63.21001611
2020-06-20,5.586458333,65.50143335
2020-06-20,5.586458333,65.50143335
2020-06-20,5.586458333,65.50143335
2020-06-20,5.586458333,65.50143335
2020-06-21,3.6268,60.59029075
2020-06-21,3.6268,60.59029075
2020-06-21,3.6268,60.59029075
2020-06-21,3.6268,60.59029075
2020-06-22,5.206775,71.52459314
2020-06-22,5.206775,71.52459314
2020-06-22,5.206775,71.52459314
2020-06-22,5.206775,71.52459314
2020-06-23,5.4909,76.83622871
2020-06-23,5.4909,76.83622871
2020-06-23,5.4909,76.83622871
2020-06-23,5.4909,76.83622871
2020-06-24,4.751008333,65.04704193
2020-06-24,4.751008333,65.04704193
2020-06-24,4.751008333,65.04704193
2020-06-24,4.751008333,65.04704193
2020-06-25,3.24855,70.15457285
2020-06-25,3.24855,70.15457285
2020-06-25,3.24855,70.15457285
2020-06-25,3.24855,70.15457285
2020-06-26,5.469508333,74.3154578
2020-06-26,5.469508333,74.3154578
2020-06-26,5.469508333,74.3154578
2020-06-26,5.469508333,74.3154578
2020-06-27,5.332758333,74.96356782
2020-06-27,5.332758333,74.96356782
2020-06-27,5.332758333,74.96356782
2020-06-27,5.332758333,74.96356782
2020-06-28,3.041866667,77.37486539
2020-06-28,3.041866667,77.37486539
2020-06-28,3.041866667,77.37486539
2020-06-28,3.041866667,77.37486539
2020-06-29,2.168291667,70.47128212
2020-06-29,2.168291667,70.47128212
2020-06-29,2.168291667,70.47128212
2020-06-29,2.168291667,70.47128212
2020-06-30,2.612158333,65.03854779
2020-06-30,2.612158333,65.03854779
2020-06-30,2.612158333,65.03854779
2020-06-30,2.612158333,65.03854779
2020-07-01,4.446141667,60.27022685
2020-07-01,4.446141667,60.27022685
2020-07-01,4.446141667,60.27022685
2020-07-01,4.446141667,60.27022685
2020-07-02,5.703241667,72.57201088
2020-07-02,5.703241667,72.57201088
2020-07-02,5.703241667,72.57201088
2020-07-02,5.703241667,72.57201088
2020-07-03,4.314441667,60.52503388
2020-07-03,4.314441667,60.52503388
2020-07-03,4.314441667,60.52503388
2020-07-03,4.314441667,60.52503388
2020-07-04,5.0388,69.59664044
2020-07-04,5.0388,69.59664044
2020-07-04,5.0388,69.59664044
2020-07-04,5.0388,69.59664044
2020-07-05,3.555841667,61.4168444
2020-07-05,3.555841667,61.4168444
2020-07-05,3.555841667,61.4168444
2020-07-05,3.555841667,61.4168444
2020-07-06,3.430008333,60.63686397
2020-07-06,3.430008333,60.63686397
2020-07-06,3.430008333,60.63686397
2020-07-06,3.430008333,60.63686397
2020-07-07,5.052775,70.1795035
2020-07-07,5.052775,70.1795035
2020-07-07,5.052775,70.1795035
2020-07-07,5.052775,70.1795035
2020-07-08,4.669158333,70.98429495
2020-07-08,4.669158333,70.98429495
